id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
148284,Sunny Terrace Apart. in Downtown BA,407702,Ruy,,Monserrat,-34.61348,-58.38326,Entire home/apt,2521,2,264,2020-01-06,2.54,7,350
150594,Departamento Parque chacabuco,716702,Eugenia,,Parque Chacabuco,-34.63438,-58.44546,Private room,9423,7,0,,,1,365
152044,Charming 2BRApt in Upscale Recoleta,731684,Irma,,Recoleta,-34.5841,-58.39924,Entire home/apt,3001,2,66,2018-04-14,0.64,1,0
153878,"Recoleta's Core for 7, 3 Bedms, 84 sqm, Sun, Quiet",739895,Chelo,,Recoleta,-34.5894,-58.38851,Entire home/apt,3961,2,65,2019-12-28,0.64,2,343
154427,Spotless apt. in a Great location. 100% Equipped.,426566,Egle,,Almagro,-34.62013,-58.41686,Entire home/apt,1260,4,56,2019-10-01,0.56,8,345
154548,Central to Everything,576398,Florencia,,Recoleta,-34.59634,-58.40592,Entire home/apt,3301,2,417,2020-01-08,4.26,2,145
154767,Central location/2min from Metro -  Fast WiFi,426566,Egle,,Almagro,-34.62032,-58.41602,Entire home/apt,1260,5,33,2020-01-05,0.32,8,339
156189,Cute Apartment - WiFi & Pool !!,750896,Ariel,,Almagro,-34.60282,-58.42862,Entire home/apt,3601,14,0,,,4,365
158056,PalermoSoho Excellent Location! steps from LaRural,758728,Mauricio,,Palermo,-34.58259,-58.4213,Entire home/apt,2521,5,51,2020-01-11,0.59,12,362
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,,Recoleta,-34.59294,-58.40048,Entire home/apt,2701,3,12,2019-09-03,0.12,1,365
160611,Habitación en Las Cañitas,769336,Natalia,,Palermo,-34.56533,-58.43481,Private room,7203,1,8,2017-09-25,0.23,1,365
160693,Room in the heart of SAN TELMO. Light!,769656,Daniel,,San Telmo,-34.61893,-58.37242,Private room,660,7,0,,,4,364
161463,The Boss- 2 bedroom with balcony,319901,Ralf,,Palermo,-34.58243,-58.42519,Entire home/apt,9603,2,139,2020-01-08,1.55,33,337
166699,#Lacasadelas13puertas,794376,PeHuén,,Caballito,-34.6175,-58.43867,Private room,600,1,2,2019-10-28,0.48,2,365
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,,Villa Crespo,-34.59324,-58.43819,Entire home/apt,5222,4,55,2020-01-16,0.53,4,303
168298,Boutique Central Apt in BuenosAires,802023,Ana,,Balvanera,-34.6056,-58.3955,Entire home/apt,3601,3,18,2018-11-30,0.18,1,365
171661,Modern 1-bedroom w/balcony -Pool ♛,319901,Ralf,,Palermo,-34.59721,-58.42347,Entire home/apt,4141,5,260,2020-01-17,2.63,33,0
172118,"Large Palermo Soho Loft, Great Location",791090,Milly,,Palermo,-34.58806,-58.42109,Entire home/apt,7023,3,67,2019-12-02,0.67,1,314
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,,Recoleta,-34.58976,-58.3981,Entire home/apt,3241,3,62,2019-08-15,0.62,1,179
173681,Charming apt. in heart of Recoleta,829429,Winfred,,Recoleta,-34.59432,-58.3939,Entire home/apt,1681,3,78,2019-06-11,0.78,1,350
174845,BALI /12 floor studio with balcony,319901,Ralf,,Recoleta,-34.59452,-58.40384,Entire home/apt,3901,3,64,2019-08-06,0.65,33,305
175005,1 BR Apartment in Palermo Soho,836368,Daniele Y Fabricio,,Palermo,-34.58658,-58.42524,Entire home/apt,1801,3,168,2019-12-29,1.64,4,323
175081,1 BR Apartment in Palermo,836368,Daniele Y Fabricio,,Palermo,-34.5899,-58.42032,Entire home/apt,1441,3,129,2020-01-02,1.33,4,361
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,,Monserrat,-34.61562,-58.36852,Entire home/apt,2821,4,150,2020-01-16,1.58,1,311
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,,Villa Urquiza,-34.57566,-58.48381,Private room,4202,5,0,,,1,365
181627,RENT APP ARTS ,870611,Pablo,,Palermo,-34.58246,-58.41092,Private room,7803,30,37,2019-11-09,1.72,1,0
183454,Lovely & Modern Apartment in Palerm,878481,Silvia,,Palermo,-34.58176,-58.40946,Entire home/apt,4202,7,21,2017-11-07,0.21,2,365
186005,Modern apartment in Downtown Buenos Aires,893209,Victoria,,Retiro,-34.5975,-58.37666,Entire home/apt,3601,5,44,2019-12-29,0.44,3,365
188154,At the heart of San Telmo  Double,906277,Magdalena,,San Telmo,-34.62182,-58.36916,Private room,2401,2,58,2019-12-01,0.60,3,357
189224,Double Room,906438,Mariel,,Monserrat,-34.61474,-58.38681,Private room,1621,3,0,,,3,364
189706,Light Blue & Brown in PalermoSoho,915142,Alicia,,Palermo,-34.58237,-58.42848,Entire home/apt,1561,7,104,2019-12-11,1.05,5,46
189867,♫ ♫ Harmony  - One-bedroom apartment,319901,Ralf,,Recoleta,-34.59426,-58.40352,Entire home/apt,4802,3,51,2019-07-30,0.50,33,292
190829,Green Room,906438,Mariel,,Monserrat,-34.61449,-58.38702,Private room,1681,3,5,2017-10-12,0.05,3,364
190830,Blue Room,906438,Mariel,,Monserrat,-34.6148,-58.38693,Private room,1621,3,3,2013-01-17,0.03,3,365
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,,Palermo,-34.57014,-58.43176,Entire home/apt,8403,5,18,2020-01-05,0.21,4,337
191056,"Big sunny, central Studio ",923804,Annatina Luck,,Monserrat,-34.61366,-58.38855,Entire home/apt,1621,10,11,2019-11-12,0.11,1,297
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,645495,Viviana,,Almagro,-34.60539,-58.42193,Private room,600,3,39,2019-04-21,0.39,2,362
194232,"Great Loft, Best Location (Palermo)",943202,Rocío,,Palermo,-34.57619,-58.43631,Entire home/apt,2401,5,73,2019-11-12,0.72,1,166
194260,Private Loft near the subway - Corrientes Ave,201599,Marta,,Balvanera,-34.60482,-58.40126,Entire home/apt,1320,2,17,2017-12-29,0.17,2,304
196386,"Stylish, Top Location, Doorman & Balcony",956144,Alfredo,,Recoleta,-34.59153,-58.39268,Entire home/apt,4802,2,3,2019-11-15,0.09,9,81
196601,Bright apartment with terrace,893209,Victoria,,San Nicolas,-34.60346,-58.377,Entire home/apt,2401,5,6,2019-07-06,0.09,3,324
196832,One Bedroom Apt on Lavalleja St.,120567,Pablo,,Villa Crespo,-34.60344,-58.43803,Entire home/apt,3301,10,32,2019-07-20,0.33,2,355
197288,Beautiful studio in heart Recoleta,961397,Marisa,,Recoleta,-34.59243,-58.3894,Entire home/apt,3001,30,1,2012-02-22,0.01,1,355
201859,NICE STUDIO IN RECOLETA,987581,Susana Marcela,,Recoleta,-34.5866,-58.3961,Entire home/apt,1561,5,8,2018-11-07,0.08,1,238
202861,Gourgeous furnished apartment,114309,Gabriela,,Recoleta,-34.59384,-58.41401,Entire home/apt,3181,5,2,2017-04-01,0.05,1,0
203340,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58104,-58.42544,Entire home/apt,3601,3,7,2018-12-06,0.07,25,352
204628,"Palermo Soho Apartment, Balcony Views",917480,Piper,,Palermo,-34.58496,-58.42708,Entire home/apt,2401,4,65,2019-12-11,0.66,3,265
205745,Palermo Hollywood big priv Terrace ,1011896,Natalia,,Palermo,-34.5796,-58.4303,Entire home/apt,5942,1,9,2017-11-28,0.09,14,365
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,1011896,Natalia,,Palermo,-34.57824,-58.42803,Entire home/apt,7743,1,19,2019-04-22,0.19,14,364
205821,"Great and sunny apartment, perfect location!",1005341,Laura Y José,,Palermo,-34.57989,-58.42375,Entire home/apt,1801,4,19,2020-01-01,0.20,2,54
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,1011896,Natalia,,Palermo,-34.58028,-58.42801,Entire home/apt,12605,1,42,2019-03-17,0.42,14,364
207369,Modern studio - Cocktail Recoleta,319901,Ralf,,Recoleta,-34.59329,-58.40497,Entire home/apt,3601,4,48,2020-01-16,0.48,33,358
210040,Bonito Studio in Palermo w/balcony,319901,Ralf,,Palermo,-34.58111,-58.42466,Entire home/apt,4742,2,54,2020-01-02,0.56,33,284
217360,Duplex Recoleta Beruti,1122327,Maria,,Recoleta,-34.59348,-58.40268,Entire home/apt,4742,4,18,2020-01-20,0.36,3,341
218781,Amazing Palermo Hollywood Loft A,161327,Mariano,,Palermo,-34.57808,-58.43998,Entire home/apt,3901,4,64,2019-09-01,0.64,13,289
225905,in Style Recoleta Buenos Aires 1,36441,Robert,,Recoleta,-34.597,-58.3912,Entire home/apt,3541,3,42,2019-05-21,0.43,2,365
227461,6 Luxury Suites for 12 people at Historic Mansion,1167817,Irina,,Recoleta,-34.59353,-58.39748,Entire home/apt,53299,2,3,2019-10-19,0.03,10,359
227498,3 Fine apts. for 6 people Poetry Recoleta Mansion,1167817,Irina,,Recoleta,-34.59435,-58.39574,Entire home/apt,27850,2,1,2018-08-19,0.06,10,251
227499,4 unique apts. for 8 people at Poetry,1167817,Irina,,Recoleta,-34.59234,-58.39702,Entire home/apt,36253,2,7,2018-01-23,0.12,10,247
228138,Family Suite at Poetry Buenos Aires,1167817,Irina,,Recoleta,-34.59241,-58.39647,Entire home/apt,12304,1,16,2020-01-11,0.19,10,334
228183,Terrace Suite at Poetry Recoleta,1167817,Irina,,Recoleta,-34.59447,-58.39625,Entire home/apt,10204,1,16,2019-12-02,0.25,10,340
229571,Encantador Apartamento a pasos del Jardin Botanico,514200,Ceferina De Jesus,,Palermo,-34.58324,-58.41815,Entire home/apt,5882,30,17,2017-03-13,0.17,2,363
231500,"Luxury 1BDR APT w/POOL,GYM, SEC @",1210391,Mariela,,Palermo,-34.57633,-58.42071,Entire home/apt,6002,180,0,,,4,356
232393,Apartment in the heart of Recoleta,1215660,Alejandro,,Recoleta,-34.58707,-58.39562,Entire home/apt,4802,1,0,,,2,365
232739,Amazing studio with pool in Palermo. Great views!,1005341,Laura Y José,,Palermo,-34.58963,-58.4182,Entire home/apt,2101,7,19,2020-01-12,0.19,2,282
234002,LOVELY private room near Palermo,1225091,Mariana,,Chacarita,-34.59158,-58.44547,Private room,1501,7,17,2017-06-12,0.23,1,268
235667,San Telmo Barracas Design District!,1105513,Luciano Or Julio,,Barracas,-34.64383,-58.3776,Entire home/apt,4141,2,29,2020-01-04,0.55,6,334
236858,Hollywood Loft - Palermo,319901,Ralf,,Palermo,-34.58318,-58.43246,Entire home/apt,5402,3,51,2019-12-01,0.52,33,322
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,55825,Manuel,,Palermo,-34.58153,-58.43334,Entire home/apt,3001,5,36,2019-11-19,0.36,3,321
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,,Recoleta,-34.59321,-58.40081,Entire home/apt,2761,3,22,2019-09-04,0.23,1,222
239718,Amazing Studio - Pool,530261,Luciano,,Palermo,-34.58808,-58.42147,Entire home/apt,4202,3,20,2019-11-02,0.20,25,316
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,,Palermo,-34.57855,-58.43244,Entire home/apt,3301,3,167,2020-01-03,1.67,1,351
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia,,Villa Crespo,-34.59811,-58.43834,Entire home/apt,1981,7,1,2018-11-17,0.07,1,297
243373,Gorgeous Apartment-Best Location,1091499,Brooke,,Monserrat,-34.61019,-58.37326,Entire home/apt,3901,3,129,2020-01-14,1.31,1,329
245895,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.5813,-58.42544,Entire home/apt,4802,3,28,2019-12-13,0.29,25,333
248848,Department - District Retirement,1122551,Marcelo,,San Nicolas,-34.59963,-58.37864,Entire home/apt,6302,3,0,,,1,365
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,,Recoleta,-34.59046,-58.39808,Entire home/apt,2401,4,96,2019-11-22,0.96,3,167
253370,Beautiful Studio in Palermo,1330334,Fernando,,Almagro,-34.60032,-58.41445,Entire home/apt,1681,2,86,2019-05-22,0.88,2,175
257083,Nice & Quiet Room in Palermo,126458,Adriana,,Palermo,-34.57254,-58.43347,Private room,1200,4,600,2020-01-21,36.59,2,0
259745,Room @ lovely cultural center /best location in BA,78281,Nadia,,Almagro,-34.60433,-58.41746,Private room,18006,2,95,2019-08-30,0.98,2,0
259843,Modern studio in front of park,878481,Silvia,,Palermo,-34.5829,-58.40837,Entire home/apt,4202,4,22,2015-01-07,0.22,2,365
262285,Lovely bright apartment in Chacarita,1376040,Julia,,Chacarita,-34.58461,-58.44592,Entire home/apt,1501,7,8,2019-12-23,0.10,4,314
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.61734,-58.4004,Private room,960,5,47,2019-08-25,0.47,7,234
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,,Palermo,-34.58082,-58.42296,Entire home/apt,6602,2,42,2020-01-02,0.44,33,267
266984,PALERMO.Las Canitas Spacious Studio,1400016,Laura Dwellaway,,Palermo,-34.57215,-58.43078,Entire home/apt,1501,4,30,2019-12-09,0.42,2,307
267883,charming and fresh old style studio,1404477,Juan Martin,,Balvanera,-34.60211,-58.39462,Entire home/apt,4682,7,30,2020-01-21,1.95,1,0
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.61815,-58.40001,Private room,960,5,75,2019-05-19,0.76,7,234
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59039,-58.42791,Entire home/apt,3301,1,41,2019-12-05,0.43,34,362
269753,Sunny Studio Close to San Telmo,407702,Ruy,,Monserrat,-34.61484,-58.38271,Entire home/apt,2341,2,337,2019-11-04,3.40,7,356
275832,Studio in Buenos Aires,1441510,Belén,,Balvanera,-34.60625,-58.39294,Private room,3001,6,0,,,1,365
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,,Palermo,-34.57999,-58.4078,Entire home/apt,6002,3,82,2019-12-04,0.85,7,360
277754,Studio #Best Location #Monthly discount #WIFI+A/C,1450121,Juan,,Recoleta,-34.59463,-58.40467,Entire home/apt,1441,14,18,2019-12-20,0.21,1,338
278433,Art House Palermo 2 rooms,1011896,Natalia,,Palermo,-34.57835,-58.42913,Entire home/apt,10804,1,9,2019-11-18,0.10,14,365
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,,Palermo,-34.57959,-58.42925,Entire home/apt,4802,1,3,2019-03-05,0.03,14,363
280564,LOFT Beautiful & cosy w/terrace ! Palermo - 72 mt2,1462651,Manuel,,Palermo,-34.57845,-58.43065,Entire home/apt,2101,60,7,2019-07-17,0.09,1,328
281131,In Style Recoleta Buenos Aires,36441,Robert,,Recoleta,-34.59618,-58.39148,Entire home/apt,4081,3,50,2018-07-24,0.51,2,365
281173,"23rd floor, Great view, Next to UB",1464508,Ian,,Palermo,-34.56571,-58.44036,Private room,600,3,3,2016-03-28,0.06,1,363
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,,Almagro,-34.60189,-58.41409,Private room,1741,4,0,,,1,365
281785,Stay at Tango's academies heart.  Metro station,529048,Emilce & Esther,,Almagro,-34.59949,-58.41699,Entire home/apt,1921,3,86,2020-01-03,0.87,1,290
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59141,-58.42803,Hotel room,3301,1,16,2019-12-07,0.16,34,365
283634,Nice loft: in the heart of BA. WIFI,201599,Marta,,Balvanera,-34.60555,-58.40244,Entire home/apt,1200,2,16,2018-01-14,0.16,2,182
284823,Great 3 guests Buenos Aires Soho,1482817,Lorena,,Palermo,-34.58495,-58.42801,Entire home/apt,1561,3,44,2020-01-21,0.47,45,81
285160,Espectacular Depto in Belgrano ,1484394,Julia,,Coghlan,-34.56404,-58.47646,Private room,3601,7,0,,,1,365
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,,Recoleta,-34.59168,-58.40358,Entire home/apt,3421,14,1,2014-01-16,0.01,1,365
286683,2 bedroom apt in  Palermo Hollywood,440881,Lee,,Palermo,-34.58236,-58.43515,Entire home/apt,3121,4,49,2019-07-16,0.55,1,291
287215,APARTMENT IN  PARIS DE BUENOS AIRES,1494225,Feli,,Recoleta,-34.5926,-58.39264,Entire home/apt,3301,2,317,2020-01-03,3.23,1,364
287756,Soho Point in the heart of Palermo!,1409800,Mariano,,Palermo,-34.58979,-58.42887,Entire home/apt,3721,1,51,2019-12-31,0.53,34,365
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,,Palermo,-34.59376,-58.42903,Private room,2401,1,4,2015-05-19,0.05,7,365
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,,Retiro,-34.59768,-58.38452,Entire home/apt,15005,2,1,2013-12-30,0.01,14,365
290421,Tu propia casa en Palermo Soho,1538637,Ilana,,Palermo,-34.58559,-58.4248,Entire home/apt,2401,3,9,2019-03-26,0.14,9,365
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,,Balvanera,-34.61172,-58.41118,Private room,1501,6,0,,,1,365
292877,"Lovely Private Room,  Palermo Soho",1516002,Maria Agustina,,Palermo,-34.59115,-58.42319,Private room,1921,3,11,2020-01-02,0.11,6,237
298002,Impecable studio in Palermo Soho A,1538637,Ilana,,Palermo,-34.58652,-58.42512,Entire home/apt,4081,4,41,2019-04-05,0.42,9,306
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,,Palermo,-34.58697,-58.42433,Entire home/apt,2341,4,32,2019-03-06,0.33,9,365
299360,"Beautiful apartment, big, spacious",1409800,Mariano,,Palermo,-34.59207,-58.41525,Entire home/apt,9603,1,10,2015-05-16,0.10,34,0
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,,Monserrat,-34.61072,-58.38225,Entire home/apt,2701,1,52,2020-01-19,1.07,3,360
302722,Chic Studio Apartment in Palermo!,1558866,Vero,,Palermo,-34.58065,-58.40497,Entire home/apt,3301,3,15,2017-12-23,0.16,1,332
305215,"Great ART HOUSE, Palermo Hollywood",1011896,Natalia,,Palermo,-34.57829,-58.43092,Private room,3001,1,18,2018-11-04,0.27,14,365
305216,"Art House, terrace up to 14 to 20 people",1011896,Natalia,,Palermo,-34.57822,-58.42952,Entire home/apt,60022,1,40,2020-01-02,0.61,14,358
305313,Feel free at a nice apartment!!!,1570656,Andres,,Parque Patricios,-34.62998,-58.39582,Private room,1020,4,27,2018-05-02,0.28,2,365
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,,Palermo,-34.5891,-58.41062,Entire home/apt,2881,2,13,2018-10-27,0.15,6,298
306622,Largest Faena Hotel Suite on market,609342,Sharon,,Puerto Madero,-34.61423,-58.3622,Entire home/apt,17646,4,22,2020-01-03,0.27,1,364
307438,Huge Studio 43mt Downtown IT  ,1581759,Juan,,San Nicolas,-34.60031,-58.38902,Entire home/apt,1681,5,2,2014-04-08,0.03,1,0
307695,Relaxation of the B & B milonguero,500210,Luciano,,Balvanera,-34.60292,-58.40068,Private room,1621,2,4,2018-11-24,0.04,4,0
307696,"B&B ""Tucuman 2430"" 2 rooms/ 4 guest",500210,Luciano,,Balvanera,-34.60299,-58.40045,Private room,4802,2,3,2019-02-12,0.06,4,0
308319,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.61814,-58.40099,Private room,720,5,39,2018-08-04,0.43,7,234
308320,"SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.6172,-58.39957,Private room,900,5,21,2019-07-27,0.22,7,234
308687,room for rent the best Belgrano,506505,Graciela,,Colegiales,-34.56951,-58.45288,Private room,1080,30,0,,,3,362
309424,"Chic Palermo Soho House - 5Bdr, Patio/Terrace",1591202,Daniel And Maria,,Palermo,-34.58845,-58.43264,Entire home/apt,13205,2,221,2020-01-18,2.32,2,298
309428,San Telmo - depto con estilo y luz,1454415,Ura,,Monserrat,-34.61649,-58.3799,Entire home/apt,2701,3,102,2020-01-06,1.17,1,361
310636,Broad modern Flat in Palermo Las Cañitas,111013,Daniel,,Palermo,-34.56981,-58.43766,Entire home/apt,2401,7,3,2018-10-06,0.03,2,0
314655,Altos de Juncal RECOLETA 35m2 2 pax,411077,Luz,,Retiro,-34.59367,-58.37898,Entire home/apt,2821,3,21,2019-09-13,0.31,9,365
315790,Double Room or Twin Room In Palermo Soho,1621752,Luba,,Palermo,-34.58892,-58.42168,Private room,2281,1,65,2020-01-05,0.68,3,365
316045,Excelent Studio Palermo Hollywood,1621693,Romina,,Palermo,-34.57892,-58.43473,Entire home/apt,5702,3,1,2012-04-01,0.01,2,365
316228,A Balcony in the Sky Bs As Live Hotel Palermo,3771282,Max,,Palermo,-34.57856,-58.43725,Entire home/apt,10804,2,6,2019-10-15,0.12,37,327
316251,"Sunny & great Palermo, Best Value",559463,Martin,,Palermo,-34.59375,-58.43,Entire home/apt,1380,2,22,2018-07-02,0.26,5,329
317484,Single Room in Palermo Soho,1621752,Luba,,Palermo,-34.59074,-58.42155,Private room,1320,1,147,2020-01-21,1.53,3,359
317486,Single Suite in Palermo Soho,1621752,Luba,,Palermo,-34.58924,-58.42134,Private room,1380,1,158,2020-01-14,1.65,3,358
317509,Comfortable house in Buenos Aires,1624246,Sandra,,Villa Urquiza,-34.57933,-58.48522,Private room,2701,1,3,2014-01-01,0.04,2,364
317759,"Departamento privado, en el centro.",1569462,Eleonora,,Balvanera,-34.61215,-58.40142,Entire home/apt,1320,4,66,2019-02-22,0.77,3,365
320718,PALERMO SOHO - High Quality Design,1638132,Michael,,Palermo,-34.58187,-58.42673,Entire home/apt,5402,3,4,2016-04-15,0.07,1,113
320980,Modern apartment in Brand New Condo,3771282,Max,,Palermo,-34.57783,-58.43725,Entire home/apt,9003,3,0,,,37,365
321644,Bedroom with private terrace and swimming pool,1647057,La Casa De Los Pájaros,,Chacarita,-34.58488,-58.45399,Private room,4202,2,35,2019-03-05,0.36,5,359
322509,Sunny Studio in Palermo Hollywood,1333525,Mar,,Palermo,-34.57722,-58.43472,Entire home/apt,2401,2,128,2019-12-09,1.32,13,239
322936,Cooool room in penthouse in Palermo,1653357,Ariel,,Palermo,-34.59062,-58.41544,Private room,1140,2,39,2019-12-12,0.41,3,315
323488,Cozy studio in the heart of Palermo,1655817,Silvia,,Palermo,-34.58699,-58.42968,Entire home/apt,1801,2,40,2018-05-06,0.51,1,365
325631,Central to Everything between palermo and Recoleta,576398,Florencia,,Recoleta,-34.59139,-58.41153,Entire home/apt,4802,2,341,2020-01-02,3.54,2,158
327888,::Private Terrace-Big bright studio-Top Location::,1675731,Alejandra,,San Telmo,-34.61994,-58.37259,Entire home/apt,3961,2,241,2019-12-31,2.81,1,165
329422,Relax in Buenos Aires for 2 persons,500210,Luciano,,Balvanera,-34.60158,-58.40023,Private room,1320,2,0,,,4,37
330083,Habitación en Palermo Soho Tango.,1685810,Maria,,Palermo,-34.58952,-58.42306,Private room,960,1,117,2019-12-21,1.22,5,342
330153,Habitacio a la  calle,1683379,Maria Alejanadra,,San Cristobal,-34.62341,-58.40474,Private room,2101,1,0,,,1,365
331371,"Bright loft, Palermo/Villa Crespo",1689718,Francesca,,Villa Crespo,-34.59285,-58.4419,Entire home/apt,1561,3,22,2016-08-08,0.23,1,331
333282,Lovely Double Bedroom. Private WC,1698050,Laura,,San Nicolas,-34.59929,-58.37899,Private room,1801,2,22,2016-07-28,0.23,1,365
333497,Room close to everythin (Website hidden by Airbnb),1699029,Juan Manuel,,Balvanera,-34.60872,-58.39567,Private room,3601,2,0,,,1,365
333734,Recoleta. Studio. 2 people. New!!,805950,Isabel,,Recoleta,-34.59461,-58.40422,Entire home/apt,4202,3,18,2019-10-13,0.19,6,0
335297,22 - Beautiful view & Great Location! A/C Wi-Fi LCD!,836680,Marco,,Palermo,-34.57575,-58.4339,Entire home/apt,2881,2,16,2020-01-07,0.18,3,334
335575,Charming Bedroom with private terrace and pool,1647057,La Casa De Los Pájaros,,Chacarita,-34.58546,-58.45234,Private room,3301,2,47,2019-11-02,0.49,5,335
337301,Central Apartment. 6 people. 2 Bedr,805950,Isabel,,Balvanera,-34.60279,-58.39494,Entire home/apt,4982,3,57,2019-04-04,0.60,6,356
338066,2 BEDROOMS Comfort Quality Price,1717334,Paola,,Coghlan,-34.56329,-58.47559,Entire home/apt,2701,2,68,2020-01-20,0.71,1,202
338631,AltoPalermo renovated 1bdr apartmen,1714257,Martin,,Recoleta,-34.59088,-58.41073,Entire home/apt,2101,3,177,2020-01-04,1.86,18,349
